collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:33,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.55222222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2236,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:35,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.58833333,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2237,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:37,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.63138889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2238,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:40,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.66805556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2239,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:43,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.72138889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2241,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:47,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.78583333,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2242,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:48,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.80222222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2243,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:52,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.8825,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2244,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:53,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.89555556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2246,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:57,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.95722222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2247,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 13:58,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,13.98083333,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2248,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:06,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.115,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2250,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:07,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.13194444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2251,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:08,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.14861111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2252,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:09,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.16527778,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2253,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:10,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.18138889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2254,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:11,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.19666667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2255,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:12,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.21,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2256,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:14,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.24055556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2257,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:15,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.25277778,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2259,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:20,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.33805556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2260,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:21,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.35055556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2261,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:24,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.41638889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2262,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:27,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.45916667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2264,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:28,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.47222222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2265,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:29,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.48777778,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2266,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:30,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.50194444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2267,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:30,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.51305556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2268,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:34,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.58305556,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2269,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:36,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.61388889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2271,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:37,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.62638889,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2272,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:38,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.64111111,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2273,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:39,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.65333333,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2274,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:40,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.66722222,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2275,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:46,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.77777778,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2277,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:49,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.82444444,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2278,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:50,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.84,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2279,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:51,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.86583333,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2280,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/10/2023,FIUBULL,FIUBULL,1,138240,90,75,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,1/17/2023 14:54,UTC,-80.0101,26.75152,0101000020E6100000226C787AA50054C0384A5E9D63C03A40,2023,1,17,17,14.90416667,West Palm Beach,,Papastamatiou YP. 2023. Movements of bull sharks between artificial and natural reefs,FIUBULL-A69-9001-57459-2281,Yannis Papastamatiou (ypapasta@fiu.edu),"Kevin Boswell (kevin.boswell@fiu.edu), Alastair Harborne (aharborn@fiu.edu), Michael Heithaus (heithaus@fiu.edu), Yannis Papastamatiou (ypapasta@fiu.edu)"
