collectioncode,catalognumber,scientificname,commonname,datelastmodified,detectedby,receiver_group,station,receiver,bottom_depth,receiver_depth,tagname,codespace,sensorname,sensorraw,sensortype,sensorvalue,sensorunit,datecollected,timezone,longitude,latitude,the_geom,yearcollected,monthcollected,daycollected,julianday,timeofday,local_area,notes,citation,unqdetecid,contact_poc,contact_pi
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,03:01.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,7,30,211,5.050524667,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154302,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,03:52.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,7,30,211,5.0645165,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154303,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,07:43.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,7,30,211,5.128807611,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154304,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,04:52.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,7,31,212,0.081355694,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154305,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,05:30.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,7,31,212,0.0918525,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154306,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,18:55.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.315492278,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154401,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,20:19.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.338693611,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154402,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,21:07.8,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.352164722,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154403,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,22:07.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.368626361,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154404,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,23:04.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.384459556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154405,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,23:56.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.398989722,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154406,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,24:39.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.410966083,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154407,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,36:29.6,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.608234944,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154408,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,37:09.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.619199917,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154409,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,37:50.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.630651917,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154410,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,39:26.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.657478611,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154411,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,40:09.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.669191917,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154412,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,40:55.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.682142333,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154413,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,41:51.2,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.697549444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154414,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,42:40.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.7112495,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154415,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,43:41.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.728156083,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154416,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,44:41.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.744857028,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154417,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,45:40.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.761143444,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154418,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,46:35.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.776630389,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154419,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,48:04.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.801099111,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154420,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,48:42.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.811809222,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154421,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,53:46.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,9,221,3.896185111,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154422,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/21/2023,GGSPAGA,GGSPAGA,CAST,130011,30,26,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,8/26/2022 11:34,UTC,-80.03722,26.47889,0101000020E610000075B0FECF610254C0A661F888987A3A40,2022,8,26,238,11.57666667,Martin and Palm Beach counties,,"Locascio, J.V.",GGSPAGA-A69-9001-57459-3603598,Jim Locascio (locascio@mote.org),Jim Locascio (locascio@mote.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,10/21/2023,GGSPAGA,GGSPAGA,CAST,130011,30,26,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,8/26/2022 11:37,UTC,-80.03722,26.47889,0101000020E610000075B0FECF610254C0A661F888987A3A40,2022,8,26,238,11.62388889,Martin and Palm Beach counties,,"Locascio, J.V.",GGSPAGA-A69-9001-57459-3603599,Jim Locascio (locascio@mote.org),Jim Locascio (locascio@mote.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,43:35.2,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,29,241,14.72643981,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154441,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,35:39.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,29,241,19.59441006,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154442,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,47:19.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,29,241,19.78876378,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154443,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,03:57.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,29,241,20.06594544,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154444,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,05:34.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,29,241,20.09303575,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154445,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,06:26.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,29,241,20.10725814,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154446,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,02:58.6,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.049600083,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154447,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,15:57.0,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.265846556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154448,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,30:25.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.506971722,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154449,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,31:11.2,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.519767028,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154450,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,32:05.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.534862361,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154451,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,32:52.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.547977194,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154452,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,33:49.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.563704278,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154453,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,35:22.5,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.5895765,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154454,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,37:00.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.616788583,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154455,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,55:47.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.929979528,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154456,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,57:58.7,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.966310583,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154457,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,59:33.3,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,0.992576139,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154458,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,02:26.9,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,1.040809556,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154459,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,40:06.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,5.668448472,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154460,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,40:55.4,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,5.682058583,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154461,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
FIUBULLT,FIUBULLT-88-2022-06-29,Carcharhinus leucas,bull shark,11/3/2023,MMF,MMF,24,136424,6.5,1.9,A69-9001-57459,A69-9001,A69-9001-57459,,pinger,,,07:38.1,UTC,-80.04097,26.53508,0101000020E61000007F87A2409F0254C062BEBC00FB883A40,2022,8,30,242,13.12723756,Martin County,,"Pate, J. 2020. Site fidelity and movements of manta rays in  Florida.",MMF-A69-9001-57459-154462,Jessica Pate (jessica.pate@marinemegafauna.org),Jessica Pate (jessica.pate@marinemegafauna.org)
